;;38;109,727;53,8828;2302;1710;559-418-413-420-164-424-422-110-416-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;39;109,727;53,9053;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;40;109,727;53,994;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;41;109,727;54,3295;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;42;109,727;54,5548;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;43;109,727;54,6075;2302;1710;559-418-413-420-164-424-422-110-416-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;44;109,727;54,6744;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;45;109,727;54,6916;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;46;109,727;54,7362;2302;1710;559-418-413-420-164-424-422-110-416-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;47;109,727;54,7472;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;48;109,727;54,7528;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;49;109,727;55,2613;2302;1710;559-418-413-420-164-424-422-110-416-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;50;109,727;55,3382;2302;1710;559-418-413-420-164-424-422-110-416-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;51;109,727;55,4748;2302;1710;559-418-413-420-164-424-422-110-416-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;52;109,727;55,688;2302;1710;559-418-413-420-164-424-422-110-416-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;53;109,727;55,7286;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;54;109,727;55,8617;2302;1710;559-418-413-420-164-424-422-110-416-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;55;109,727;55,9134;2302;1710;559-418-413-420-164-424-422-110-416-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;56;109,727;55,9354;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;57;109,727;56,3431;2302;1710;559-418-413-420-164-424-422-110-416-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;58;109,727;56,5466;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;59;109,727;57,1264;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;60;109,727;57,3868;2302;1710;559-418-413-420-164-424-422-110-416-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;61;109,727;61,3115;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;62;109,727;85,228;2302;1710;559-418-413-420-164-424-422-110-416-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;63;109,727;85,3147;2302;1710;559-418-413-420-164-424-422-110-416-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;64;109,727;85,3463;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;65;109,727;85,6889;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;66;109,727;86,006;2302;1710;559-418-413-420-164-424-422-110-416-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;67;109,727;86,0199;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;68;109,727;86,1167;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;69;109,727;86,8746;2302;1710;559-418-413-420-164-424-422-110-416-20-111-1-417-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;70;109,727;91,5165;2302;1710;559-418-413-420-164-424-422-110-416-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-444-442-46-421-419-423-138-160-559
;;71;109,727;92,4409;2302;1710;559-418-413-420-164-424-422-110-416-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-444-442-46-421-419-423-138-160-559
;;72;109,727;95,7678;2302;1710;559-418-413-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-442-444-46-421-419-423-138-160-559
;;73;109,727;96,008;2302;1710;559-418-413-420-164-424-422-110-416-111-20-1-417-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-442-444-46-421-419-423-138-160-559
;;74;109,727;98,4706;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-55-124-34-334-488-155-442-444-46-421-419-423-138-160-559
;;75;109,727;98,5013;2302;1710;559-418-413-420-164-424-422-110-416-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-442-444-46-421-419-423-138-160-559
;;76;109,582;14,2981;2385;1487;559-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-109-54-404-415-421-418-559
;;77;109,582;14,3085;2385;1487;559-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-109-54-404-415-421-418-559
;;78;109,582;14,8421;2385;1487;559-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-109-54-404-415-421-418-559
;;79;109,582;15,1244;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-109-54-404-415-421-559
;;80;109,582;15,1314;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-404-54-109-415-421-559
;;81;109,582;15,2024;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-404-54-109-415-421-559
;;82;109,582;15,2216;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-404-54-109-415-421-559
;;83;109,582;15,2372;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-404-54-109-415-421-559
;;84;109,582;15,3111;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-404-54-109-415-421-559
;;85;109,582;15,3276;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-54-404-109-415-421-559
;;86;109,582;15,409;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-54-404-109-415-421-559
;;87;109,582;15,5732;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-54-404-109-415-421-559
;;88;109,582;15,5855;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-404-54-109-415-421-559
;;89;109,582;15,6784;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-404-54-109-415-421-559
;;90;109,582;15,773;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-404-54-109-415-421-559
;;91;109,592;16,2349;2385;1487;559-418-420-138-160-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-404-54-109-415-421-559
;;92;109,582;16,3437;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-404-54-109-415-421-559
;;93;109,582;16,7076;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-54-404-109-415-421-559
;;94;109,582;16,7356;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-54-404-109-415-421-559
;;95;109,582;16,7809;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-54-404-109-415-421-559
;;96;109,582;16,829;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-54-404-109-415-421-559
;;97;109,582;17,4241;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-54-404-109-415-421-559
;;98;109,582;18,1123;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-54-404-109-415-421-559
;;99;109,582;18,4376;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-54-404-109-415-421-559
;;100;109,582;20,2142;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-109-54-404-415-421-559
;;101;109,582;20,2858;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-109-54-404-415-421-559
;;102;109,582;20,4039;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-409-109-54-404-415-421-559
;;103;109,582;20,4379;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-409-109-54-404-415-421-559
;;104;109,582;20,5281;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-109-54-404-415-421-559
;;105;109,582;20,8356;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-109-54-404-415-421-559
;;106;109,582;20,9328;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-404-54-109-415-421-559
;;107;109,582;21,0264;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-404-54-109-415-421-559
;;108;109,582;21,0444;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-409-404-54-109-415-421-559
;;109;109,582;21,6793;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-404-54-109-415-421-559
;;110;109,582;21,6902;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-404-54-109-415-421-559
;;111;109,582;21,9509;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-404-54-109-415-421-559
;;112;109,582;22,1527;2385;1487;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-109-54-404-415-421-559
;;113;109,582;22,5558;2385;1487;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-109-54-404-415-421-559
;;114;109,582;22,8486;2385;1487;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-109-54-404-415-421-559
;;115;109,582;23,2071;2385;1487;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-409-109-54-404-415-421-559
;;116;109,902;13,1834;2387;1478;559-415-109-54-404-409-46-442-444-155-488-334-34-124-55-83-335-519-0-74-33-331-330-79-328-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;117;109,902;13,2073;2387;1478;559-415-109-54-404-409-46-442-444-155-488-334-34-124-55-83-335-519-0-74-33-331-330-79-328-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;118;109,902;13,367;2387;1478;559-415-109-54-404-409-46-442-444-155-488-334-34-124-55-83-335-519-0-74-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;119;109,902;13,4816;2387;1478;559-415-109-54-404-409-46-442-444-155-488-334-34-55-124-83-335-519-0-74-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;120;109,902;13,614;2387;1478;559-109-54-404-415-409-46-442-444-155-488-334-34-55-124-83-335-519-0-74-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;121;109,902;13,626;2387;1478;559-415-404-54-109-409-46-442-444-155-488-334-34-55-124-83-335-519-0-74-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;122;109,902;13,7427;2387;1478;559-415-109-404-54-409-46-442-444-155-488-334-34-55-124-83-335-519-0-74-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;123;109,902;13,754;2387;1478;559-415-109-404-54-409-46-442-444-155-488-334-34-55-124-83-335-519-0-74-33-331-330-79-328-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;124;109,212;13,8731;2387;1478;559-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-54-404-109-415-418-559
;;125;109,952;32,2055;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;126;109,952;32,2874;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;127;109,952;32,3039;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;128;109,952;32,3217;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;129;109,952;32,6319;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;130;109,952;32,6484;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-415-109-54-404-420-559
;;131;109,952;32,8461;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-415-109-54-404-420-559
;;132;109,952;32,8622;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-415-109-54-404-420-559
;;133;109,952;32,9066;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-415-109-54-404-420-559
;;134;109,952;33,4848;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-415-404-54-109-420-559
;;135;109,952;33,9593;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-415-404-54-109-420-559
;;136;109,952;34,0587;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-415-404-54-109-420-559
;;137;109,952;34,3646;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-415-404-54-109-420-559
;;138;109,952;34,7256;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;139;109,952;34,7318;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;140;109,952;35,1971;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;141;109,952;36,1353;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;142;109,952;36,1501;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;143;109,952;36,2957;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;144;109,952;36,639;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;145;109,952;36,6759;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;146;109,952;38,4044;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;147;109,952;38,7149;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;148;109,952;38,9815;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-404-54-109-415-420-559
;;149;109,952;39,0217;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-404-54-109-415-420-559
;;150;109,952;39,3706;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-415-404-54-109-420-559
;;151;109,952;39,3927;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-415-404-54-109-420-559
;;152;109,952;39,4123;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;153;109,952;39,4227;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;154;109,952;40,3407;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;155;109,952;40,4866;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;156;109,952;40,6202;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-415-109-54-404-420-559
;;157;109,952;40,934;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-404-54-109-415-420-559
;;158;109,952;40,9408;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;159;109,952;40,9569;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;160;109,952;41,2141;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;161;109,952;41,3573;2387;1478;559-418-160-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-404-54-109-415-420-559
;;162;109,952;41,3671;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-409-404-54-109-415-420-559
;;163;109,952;41,6958;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-404-54-109-415-420-559
;;164;109,952;41,9599;2387;1478;559-418-160-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;165;109,952;42,5386;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-409-109-54-404-415-420-559
;;166;109,952;45,6223;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;167;109,952;45,9512;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;168;109,952;46,0982;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-109-54-404-415-420-559
;;169;109,952;46,1042;2387;1478;559-418-160-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-415-109-54-404-420-559
;;170;109,952;46,4543;2387;1478;559-418-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-409-415-109-54-404-420-559
;;171;107,487;118,082;2289;1717;559-418-420-164-424-422-110-416-417-111-20-1-513-32-328-79-330-331-33-0-74-517-519-332-253-335-83-124-55-34-334-488-155-412-442-444-46-421-419-423-138-160-559
;;172;109,927;119,752;2286;1749;559-418-413-160-138-164-424-422-110-416-20-111-1-513-32-328-79-330-331-33-0-74-517-519-253-332-335-83-124-55-34-334-488-155-412-444-442-46-421-419-420-559
;;173;109,647;120,053;2359;1691;559-418-413-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-332-253-83-335-34-124-55-490-338-334-488-155-412-444-442-46-419-420-559
;;174;109,987;120,074;2375;1666;559-418-413-160-138-164-424-422-417-1-111-20-513-32-328-79-330-331-517-33-0-74-519-335-34-55-124-83-332-253-339-334-488-155-412-444-442-46-421-419-420-559

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;109,622;26,1305;1959;1827;559-418-160-420-424-164-138-419-46-442-444-412-155-488-334-34-335-83-124-55-490-338-333-210-506-502-336-489-327-517-33-0-74-332-32-513-559
;;2;109,577;62,8451;2218;1736;559-418-413-420-424-164-138-160-423-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-0-74-517-33-331-330-79-328-32-513-1-111-20-416-110-422-559
