;;16;74,475;21,0227;1616;1269;559-418-421-46-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-559
;;17;74,795;17,6959;1644;1265;559-418-421-413-155-488-334-34-124-55-83-335-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-559
;;18;74,795;17,9262;1644;1265;559-418-421-413-155-488-334-34-124-55-83-335-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;19;74,795;18,1386;1644;1265;559-418-421-413-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;20;74,795;20,9114;1644;1265;559-418-421-413-155-488-334-34-124-55-83-335-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-559
;;21;74,795;20,9438;1644;1265;559-418-421-413-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-559
;;22;74,795;21,035;1644;1265;559-418-421-413-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-559
;;23;74,395;6,90293;1683;1257;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-519-517-33-0-74-335-83-124-55-34-334-488-155-413-559
;;24;74,395;7,00361;1683;1257;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-519-517-33-0-74-335-83-55-124-34-334-488-155-413-559
;;25;74,885;15,4228;1683;1257;559-418-420-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-413-138-160-559
;;26;74,645;15,4271;1683;1257;559-418-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-413-160-559
;;27;74,645;15,454;1683;1257;559-418-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-413-160-559
;;28;74,645;15,7907;1683;1257;559-418-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-413-160-559
;;29;74,645;15,8025;1683;1257;559-418-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-413-160-559
;;30;74,645;15,8343;1683;1257;559-418-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-413-160-559
;;31;74,645;16,0003;1683;1257;559-418-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-413-160-559
;;32;74,925;18,1767;1683;1257;559-160-420-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-559
;;33;74,115;18,364;1683;1257;559-424-164-138-160-420-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-559
;;34;74,115;18,3888;1683;1257;559-424-164-138-160-420-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-559
;;35;74,125;18,5856;1683;1257;559-418-424-164-138-160-420-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-559
;;36;74,925;21,3766;1683;1257;559-160-420-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-559
;;37;74,925;21,3967;1683;1257;559-160-420-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-424-164-138-559
;;38;74,925;21,4005;1683;1257;559-160-420-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-424-164-138-559
;;39;74,925;21,4384;1683;1257;559-160-420-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-559
;;40;74,925;21,4478;1683;1257;559-160-420-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-559
;;41;73,475;21,4615;1683;1257;559-160-420-138-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-413-418-559
;;42;73,37;7,99354;1700;1212;559-418-160-420-138-164-424-422-513-32-328-79-330-331-33-0-74-517-519-335-83-55-124-34-334-488-155-413-559
;;43;74,685;16,1876;1714;1197;559-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-418-559
;;44;74,685;16,1916;1714;1197;559-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-418-559
;;45;74,685;16,345;1714;1197;559-160-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-418-559
;;46;74,685;16,3556;1714;1197;559-160-420-138-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-418-559
;;47;74,685;16,6514;1714;1197;559-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-418-559
;;48;74,685;17,0112;1714;1197;559-418-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-559
;;49;74,685;17,0221;1714;1197;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-559
;;50;74,685;17,0405;1714;1197;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-559
;;51;74,685;17,315;1714;1197;559-418-160-420-138-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-559
;;52;74,685;17,5979;1714;1197;559-418-160-420-138-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-559
;;53;74,685;18,6132;1714;1197;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-559
;;54;74,685;18,6324;1714;1197;559-418-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-559
;;55;74,685;18,9649;1714;1197;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-559
;;56;74,685;21,4762;1714;1197;559-160-420-138-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-418-559
;;57;74,685;21,6615;1714;1197;559-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-418-559
;;58;74,685;21,7569;1714;1197;559-160-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-418-559
;;59;74,6;3,48679;1795;1180;559-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-33-0-74-517-519-335-83-55-124-34-334-488-413-418-559
;;60;74,63;1,85598;1811;1178;559-418-413-488-334-34-124-55-83-335-519-517-33-0-74-331-330-79-328-32-513-1-20-111-422-424-164-138-160-420-559
;;61;74,63;2,00924;1811;1178;559-418-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-1-20-111-422-424-164-138-160-420-559
;;62;74,63;2,04087;1811;1178;559-418-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-111-20-1-422-424-164-138-160-420-559
;;63;74,63;2,07407;1811;1178;559-418-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-1-111-20-422-424-164-138-160-420-559
;;64;74,63;2,20051;1811;1178;559-418-413-488-334-34-124-55-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-1-422-424-164-138-160-420-559
;;65;74,63;2,22179;1811;1178;559-418-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-1-422-424-164-138-160-420-559
;;66;74,48;3,42088;1811;1178;559-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-1-422-424-164-138-160-420-418-559
;;67;74,48;3,4778;1811;1178;559-413-488-334-34-124-55-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-1-422-424-164-138-160-420-418-559
;;68;74,87;2,06266;1877;1172;559-418-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-111-20-417-422-424-164-138-160-420-559
;;69;74,87;2,17865;1877;1172;559-418-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-417-422-424-164-138-160-420-559
;;70;74,87;2,21121;1877;1172;559-418-413-488-334-34-124-55-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-417-422-424-164-138-160-420-559
;;71;74,72;3,4106;1877;1172;559-413-488-334-34-55-124-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-417-422-424-164-138-160-420-418-559
;;72;74,72;3,46719;1877;1172;559-413-488-334-34-124-55-83-335-519-517-33-0-74-331-330-79-328-32-513-20-111-417-422-424-164-138-160-420-418-559

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,975;57,0867;1353;1297;559-423-419-421-46-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-422-424-164-138-160-420-559
;;2;74,707;0,654639;1632;1284;559-418-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-559
;;3;74,767;11,6945;1632;1284;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-559
;;4;74,767;37,9207;1637;1254;559-418-419-421-46-442-444-155-488-334-34-55-124-83-335-519-253-332-32-513-1-20-111-417-422-424-164-138-160-420-559
;;5;74,767;57,0867;1637;1254;559-418-419-421-46-442-444-155-488-334-34-55-124-83-335-519-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;6;74,577;39,2244;1683;1246;559-418-421-46-442-444-412-155-488-334-34-55-124-83-335-519-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;7;73,76;66,5686;1836;1171;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-335-83-124-55-34-334-488-413-559
;;8;74,375;66,5917;1738;1178;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-339-559
;;9;74,445;66,6137;1719;1201;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-413-559
;;10;74,81;66,6333;1821;1173;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-339-413-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,537;12,104;1504;1332;559-418-420-164-424-422-513-32-253-332-33-0-74-517-335-83-55-124-34-334-488-155-444-442-46-419-138-160-559
;;2;74,537;12,2897;1504;1332;559-418-420-164-424-422-513-32-253-332-33-0-74-517-335-83-124-55-34-334-488-155-444-442-46-419-138-160-559
;;3;74,537;13,181;1504;1332;559-418-420-164-424-422-513-32-253-332-33-0-74-517-335-83-124-55-34-334-488-155-442-444-46-419-138-160-559
;;4;74,537;13,6215;1504;1332;559-418-420-164-424-422-513-32-253-332-33-0-74-517-335-83-55-124-34-334-488-155-442-444-46-419-138-160-559
;;5;74,557;11,5471;1526;1296;559-418-420-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-419-160-559
;;6;74,557;11,9263;1526;1296;559-418-420-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-419-160-559
;;7;74,057;12,089;1526;1296;559-418-420-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-419-138-160-559
;;8;74,057;12,2815;1526;1296;559-418-420-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-419-138-160-559
;;9;74,057;13,1732;1526;1296;559-418-420-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-419-138-160-559
;;10;74,057;13,6298;1526;1296;559-418-420-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-419-138-160-559
;;11;74,557;13,9978;1526;1296;559-418-420-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-442-444-46-419-160-559
;;12;74,557;14,826;1526;1296;559-418-420-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-442-444-46-419-160-559
;;13;74,857;60,5471;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-420-424-164-138-160-559
;;14;74,857;60,5986;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-420-424-164-138-160-559
;;15;74,857;60,6141;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-421-420-424-164-138-160-559
;;16;74,767;1,77421;1632;1284;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-559
;;17;74,767;2,0139;1632;1284;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-559
;;18;74,917;2,03608;1632;1284;559-160-420-424-164-138-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-418-559
;;19;74,917;2,04516;1632;1284;559-160-420-424-164-138-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-418-559
;;20;74,557;2,25322;1632;1284;559-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;21;74,707;2,26544;1632;1284;559-418-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;22;74,707;2,32433;1632;1284;559-418-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-559
;;23;74,707;2,32794;1632;1284;559-418-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-559
;;24;74,557;2,56927;1632;1284;559-419-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;25;74,685;60,8758;1714;1197;559-418-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-559
;;26;74,685;60,9135;1714;1197;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-339-488-334-413-559
;;27;74,685;60,9455;1714;1197;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-559
;;28;74,685;60,9765;1714;1197;559-418-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-55-124-34-339-488-334-413-559
;;29;73,76;62,3956;1836;1171;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-335-83-55-124-34-334-488-413-559
;;30;73,76;62,4095;1836;1171;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-517-335-83-124-55-34-334-488-413-559
;;31;73,76;62,4546;1836;1171;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-335-83-124-55-34-334-488-413-559
;;32;73,76;62,4742;1836;1171;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-335-83-124-55-34-334-488-413-559
;;33;73,76;63,0053;1836;1171;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-335-83-124-55-34-334-488-413-559
;;34;73,76;64,0506;1836;1171;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-517-335-83-55-124-34-334-488-413-559
;;35;73,76;64,1177;1836;1171;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-517-335-83-55-124-34-334-488-413-559
;;36;73,76;65,1757;1836;1171;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-517-335-83-55-124-34-334-488-413-559
;;37;73,28;62,3857;1858;1135;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;38;73,28;62,4192;1858;1135;559-418-160-420-138-164-424-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;39;73,28;62,4643;1858;1135;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;40;73,28;62,9956;1858;1135;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-124-55-34-334-488-413-559
;;41;73,28;64,0414;1858;1135;559-418-160-420-138-164-424-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;42;73,28;64,1078;1858;1135;559-418-160-420-138-164-424-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;43;73,28;65,1661;1858;1135;559-418-160-420-138-164-424-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-413-559
;;44;74,525;65,7424;1683;1268;559-413-155-488-334-34-55-124-83-335-33-0-74-517-519-332-253-329-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;45;74,68;65,8106;1699;1248;559-413-155-412-488-334-34-55-124-83-335-33-0-74-519-332-32-513-1-20-111-417-422-424-164-138-160-420-418-559

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,695;43,0446;1317;1294;559-418-420-421-419-423-138-160-164-424-422-513-32-253-332-33-0-74-517-335-83-124-55-34-412-155-413-559
;;2;74,767;26,7534;1632;1284;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-559
;;3;74,617;3,90049;1637;1254;559-419-421-46-442-444-155-488-334-34-55-124-83-335-519-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;4;74,767;14,2656;1637;1254;559-418-419-421-46-442-444-155-488-334-34-124-55-83-335-519-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;5;74,617;25,4731;1637;1254;559-419-421-46-442-444-155-488-334-34-124-55-83-335-519-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;6;74,767;44,9573;1637;1254;559-418-419-421-46-442-444-155-488-334-34-124-55-83-335-519-332-253-32-513-1-111-20-417-422-424-164-138-160-420-559
;;7;74,617;51,5232;1637;1254;559-419-421-46-442-444-155-488-334-34-124-55-83-335-519-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;8;73,817;39,825;1642;1228;559-418-413-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;9;74,86;46,2293;1646;1201;559-418-160-420-138-164-424-422-513-32-328-79-330-331-74-517-33-0-335-83-55-124-34-334-488-155-413-559
;;10;74,925;38,5538;1682;1180;559-418-160-419-138-164-424-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-32-513-111-20-1-417-422-420-559
;;11;74,415;63,8791;1682;1180;559-418-420-160-419-138-164-424-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-20-111-1-417-559
;;12;74,6;12,2963;1858;1135;559-420-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-83-55-124-34-334-488-413-418-424-164-138-160-559
;;13;74,997;65,1737;1572;1288;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-412-444-442-46-559
;;14;74,93;65,6704;1747;1169;559-418-413-155-488-334-34-124-55-83-335-519-33-0-74-331-330-79-328-32-513-417-422-424-164-138-160-420-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;74,307;47,8824;1504;1332;559-418-164-424-422-513-32-253-332-33-0-74-517-335-83-124-55-34-334-488-155-444-442-46-419-138-160-420-559
;;2;74,677;45,7949;1526;1296;559-418-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-419-160-420-559
;;3;74,557;45,7986;1526;1296;559-418-420-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-444-442-46-419-160-559
;;4;74,677;47,8324;1526;1296;559-418-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-419-160-420-559
;;5;73,827;47,8676;1526;1296;559-418-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-444-442-46-419-138-160-420-559
;;6;74,687;48,0249;1555;1294;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-559
;;7;74,687;48,4457;1555;1294;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-559
;;8;74,687;48,4811;1555;1294;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-421-559
;;9;74,687;48,7511;1555;1294;559-418-160-420-138-164-424-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-559
;;10;74,997;49,7414;1555;1294;559-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-420-424-164-138-160-418-559
;;11;74,857;49,7595;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-444-442-46-421-420-424-164-138-160-559
;;12;74,857;49,9706;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-444-442-46-421-420-424-164-138-160-559
;;13;74,857;50,0593;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-442-444-46-421-420-424-164-138-160-559
;;14;74,857;50,4874;1555;1294;559-418-422-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-442-444-46-421-420-424-164-138-160-559
;;15;74,695;3,56457;1587;1271;559-419-46-155-488-334-34-124-55-83-335-33-0-74-253-332-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;16;74,165;3,61367;1587;1271;559-164-424-422-417-111-20-1-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-46-419-138-160-420-418-559
;;17;74,165;3,63334;1587;1271;559-164-424-422-417-20-111-1-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-46-419-138-160-420-418-559
;;18;74,695;4,3844;1587;1271;559-419-46-155-488-334-34-124-55-83-335-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;19;74,845;4,40881;1587;1271;559-418-419-46-155-488-334-34-124-55-83-335-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-559
;;20;74,325;3,97907;1616;1269;559-421-46-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;21;74,325;4,00277;1616;1269;559-421-46-155-488-334-34-124-55-83-335-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;22;74,475;40,2228;1616;1269;559-418-421-46-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;23;74,475;40,2691;1616;1269;559-418-421-46-155-488-334-34-124-55-83-335-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-420-559
;;24;74,475;40,3419;1616;1269;559-418-421-46-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-420-559
;;25;74,475;40,3862;1616;1269;559-418-421-46-155-488-334-34-55-124-83-335-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-420-559
;;26;74,465;41,0055;1683;1268;559-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-329-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;27;74,465;41,0256;1683;1268;559-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-329-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;28;74,615;41,042;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;29;74,615;41,2345;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;30;74,615;41,265;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;31;74,615;41,4265;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;32;74,675;41,6177;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-33-0-74-517-332-253-329-32-513-20-111-1-417-422-424-164-138-160-420-559
;;33;74,675;41,6302;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-33-0-74-517-332-253-329-32-513-1-111-20-417-422-424-164-138-160-420-559
;;34;74,675;41,6975;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-33-0-74-517-332-253-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;35;74,675;41,7055;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-33-0-74-517-332-253-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;36;74,675;41,7404;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-33-0-74-517-332-253-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;37;74,615;41,7445;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-332-253-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;38;74,615;41,7491;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-332-253-329-32-513-1-111-20-417-422-424-164-138-160-420-559
;;39;74,615;41,8721;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-332-253-329-32-513-1-111-20-417-422-424-164-138-160-420-559
;;40;74,615;41,8767;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-332-253-329-32-513-111-20-1-417-422-424-164-138-160-420-559
;;41;74,615;42,2243;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-332-253-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;42;74,615;42,2356;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-332-253-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;43;74,615;42,425;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;44;74,615;42,7957;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-329-32-513-1-20-111-417-422-424-164-138-160-420-559
;;45;74,615;42,9437;1683;1268;559-418-413-155-488-334-34-124-55-83-335-519-517-33-0-74-253-332-329-32-513-1-111-20-417-422-424-164-138-160-420-559
;;46;74,615;43,1319;1683;1268;559-418-413-155-488-334-34-55-124-83-335-519-517-33-0-74-253-332-329-32-513-1-111-20-417-422-424-164-138-160-420-559
