;;47;69,74;34,5907;1691;1059;559-418-424-164-138-160-420-417-111-20-1-513-32-328-79-330-331-33-0-74-335-83-55-124-34-339-413-559
;;48;69,74;34,5963;1691;1059;559-418-424-164-138-160-420-417-20-111-1-513-32-328-79-330-331-33-0-74-335-83-55-124-34-339-413-559
;;49;69,75;32,1199;1704;1019;559-418-413-488-334-34-55-124-83-335-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-559
;;50;69,75;32,1801;1704;1019;559-418-413-488-334-34-124-55-83-335-33-331-330-79-328-32-513-1-111-20-417-422-424-164-138-160-420-559

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,507;24,4234;1377;1224;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-422-559
;;2;69,987;50,8927;1377;1224;559-418-420-138-164-424-422-513-32-253-332-335-83-124-55-34-334-488-155-412-444-442-46-419-160-559
;;3;69,952;36,4742;1416;1203;559-418-46-442-444-155-488-334-34-55-124-83-335-517-33-0-74-332-32-513-424-164-138-160-420-559
;;4;69,885;28,5856;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;5;69,867;5,91326;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-559
;;6;69,867;9,56085;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-559
;;7;68,587;3,54458;1550;1156;559-418-420-424-164-138-160-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-559
;;8;69,687;55,6572;1565;1147;559-418-421-46-442-444-155-488-334-34-124-55-83-335-519-332-253-32-513-1-20-111-417-424-164-138-160-420-559
;;9;69,565;32,1615;1582;1135;559-418-160-420-138-164-424-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-339-413-559
;;10;69,715;34,5565;1585;1108;559-418-160-420-138-164-424-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-1-20-111-559
;;11;69,445;41,3005;1585;1108;559-160-420-138-164-424-422-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-32-513-1-111-20-418-559
;;12;69,857;61,0617;1525;1163;559-418-420-424-164-138-160-46-442-444-155-488-334-34-55-124-83-335-519-253-332-32-513-20-111-1-422-559
;;13;69,945;61,7634;1651;1102;559-418-160-420-138-164-424-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-111-20-417-559

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,975;29,7404;1333;1228;559-420-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-46-419-423-138-160-418-559
;;2;69,975;29,7461;1333;1228;559-418-420-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-46-419-423-138-160-559
;;3;69,865;30,5221;1361;1224;559-418-420-160-423-419-138-164-424-422-513-32-253-332-33-0-74-335-83-55-124-34-334-488-155-413-559
;;4;69,865;30,584;1361;1224;559-418-420-160-423-419-138-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;5;69,805;30,7608;1361;1224;559-418-420-138-160-423-419-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;6;69,865;30,8072;1361;1224;559-418-420-160-419-423-138-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;7;69,805;30,9266;1361;1224;559-418-420-138-160-419-423-164-424-422-513-32-253-332-33-0-74-335-83-124-55-34-334-488-155-413-559
;;8;69,995;29,7491;1386;1222;559-418-420-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-46-419-138-160-559
;;9;69,885;30,464;1414;1218;559-418-420-160-419-138-164-424-422-513-32-253-332-33-0-74-519-335-83-55-124-34-334-488-155-413-559
;;10;69,885;31,0438;1414;1218;559-418-420-160-419-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-413-559
;;11;69,705;32,3664;1428;1208;559-418-160-420-138-164-424-422-513-32-329-253-332-33-0-74-517-519-335-83-124-55-34-334-488-155-413-559
;;12;69,705;32,377;1428;1208;559-418-160-420-138-164-424-422-513-32-329-253-332-33-0-74-517-519-335-83-55-124-34-334-488-155-413-559
;;13;69,885;1,4116;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;14;69,955;1,84948;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-418-559
;;15;69,955;1,87121;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-418-559
;;16;69,885;1,90767;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;17;69,885;1,91091;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;18;69,885;2,07941;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;19;69,885;4,07563;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;20;69,885;4,08959;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;21;69,885;4,10993;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;22;69,955;4,182;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-418-559
;;23;69,955;4,19797;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-418-559
;;24;69,955;4,20864;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-111-20-1-417-422-418-559
;;25;69,955;4,23292;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-418-559
;;26;69,955;4,3601;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-418-559
;;27;69,955;4,36992;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-418-559
;;28;69,955;4,41974;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-418-559
;;29;69,955;4,42353;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-422-418-559
;;30;69,955;4,45839;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-422-418-559
;;31;69,955;4,49406;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-422-418-559
;;32;69,885;27,7495;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;33;69,885;27,7617;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;34;69,955;29,0537;1444;1186;559-420-424-164-138-160-423-419-421-46-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-418-559
;;35;69,885;29,4071;1444;1186;559-423-419-421-46-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;36;69,885;29,4328;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;37;69,867;1,48762;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-559
;;38;69,867;1,49088;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-559
;;39;69,867;1,53289;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-559
;;40;69,867;1,66064;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-559
;;41;69,867;1,66407;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-1-111-20-417-559
;;42;69,817;3,37927;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-559
;;43;69,817;3,44034;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-559
;;44;69,667;3,49897;1514;1185;559-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-418-559
;;45;69,727;3,51755;1514;1185;559-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-418-559
;;46;69,727;3,54752;1514;1185;559-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-1-20-111-417-418-559
;;47;69,867;3,58945;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-1-20-111-417-559
;;48;69,867;3,70464;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-1-20-111-417-559
;;49;69,867;3,7388;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-559
;;50;69,867;3,74265;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-559
;;51;69,867;3,81716;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-559
;;52;69,817;3,91713;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;53;69,817;25,9551;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;54;69,817;26,4915;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;55;69,817;26,7089;1514;1185;559-418-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-559
;;56;69,817;26,7124;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-559
;;57;69,817;27,1155;1514;1185;559-418-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;58;69,667;27,3259;1514;1185;559-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-418-559
;;59;69,667;27,358;1514;1185;559-419-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-111-20-1-417-424-164-138-160-420-418-559
;;60;69,667;27,3638;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-111-20-1-417-424-164-138-160-420-418-559
;;61;69,667;27,4111;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-20-111-417-424-164-138-160-420-418-559
;;62;69,667;27,612;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-424-164-138-160-420-418-559
;;63;69,667;27,6609;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-418-559
;;64;69,667;27,6728;1514;1185;559-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-1-111-20-417-424-164-138-160-420-418-559
;;65;69,867;27,8115;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-559
;;66;68,877;1,42721;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;67;68,877;1,45046;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;68;68,877;1,46408;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;69;69,027;1,46723;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-559
;;70;68,877;2,03123;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-418-559
;;71;68,877;4,83519;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;72;69,027;4,94758;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;73;69,027;4,95423;1565;1175;559-418-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-422-424-164-138-160-420-559
;;74;69,027;5,44908;1565;1175;559-418-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-559
;;75;69,027;5,45254;1565;1175;559-418-421-46-442-444-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-422-424-164-138-160-420-559
;;76;68,877;27,7835;1565;1175;559-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;77;69,927;27,8046;1565;1175;559-420-424-164-138-160-421-46-442-444-155-488-334-34-124-55-83-335-253-332-32-513-20-111-1-417-422-418-559
;;78;68,877;29,2851;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-422-424-164-138-160-420-418-559
;;79;68,877;29,3925;1565;1175;559-421-46-442-444-155-488-334-34-55-124-83-335-253-332-32-513-20-111-1-417-422-424-164-138-160-420-418-559
;;80;69,685;6,97542;1618;1167;559-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-413-424-164-138-160-420-418-559
;;81;69,975;6,9915;1618;1167;559-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-413-420-424-164-138-160-418-559
;;82;69,975;7,15234;1618;1167;559-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-413-420-424-164-138-160-418-559
;;83;69,835;7,15564;1618;1167;559-418-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-413-420-424-164-138-160-559
;;84;69,835;7,23449;1618;1167;559-418-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-413-420-424-164-138-160-559
;;85;69,835;7,32326;1618;1167;559-418-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-124-55-34-334-488-413-420-424-164-138-160-559
;;86;69,935;15,3476;1618;1167;559-420-418-413-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-559
;;87;69,935;15,3547;1618;1167;559-420-418-413-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-1-20-111-417-422-424-164-138-160-559
;;88;69,935;15,3652;1618;1167;559-420-418-413-488-334-34-124-55-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-559
;;89;69,935;15,3685;1618;1167;559-420-418-413-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-20-111-1-417-422-424-164-138-160-559
;;90;69,935;15,4233;1618;1167;559-420-418-413-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-111-20-1-417-422-424-164-138-160-559
;;91;69,935;15,4598;1618;1167;559-420-418-413-488-334-34-55-124-83-335-519-517-33-0-74-253-332-32-513-1-111-20-417-422-424-164-138-160-559
;;92;69,835;16,0738;1618;1167;559-418-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-413-420-424-164-138-160-559
;;93;69,455;16,1235;1618;1167;559-418-160-420-138-164-424-422-417-1-20-111-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-413-559
;;94;69,455;16,1306;1618;1167;559-418-160-420-138-164-424-422-417-111-20-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-413-559
;;95;69,455;16,1617;1618;1167;559-418-160-420-138-164-424-422-417-1-111-20-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-413-559
;;96;69,455;16,1998;1618;1167;559-418-160-420-138-164-424-422-417-20-111-1-513-32-253-332-33-0-74-517-519-335-83-55-124-34-334-488-413-559
;;97;69,605;16,3818;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;98;69,605;16,4462;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-32-513-1-111-20-417-424-164-138-160-420-559
;;99;69,605;16,5323;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-32-513-1-20-111-417-424-164-138-160-420-559
;;100;69,465;16,5475;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-513-1-20-111-417-424-164-138-160-420-559
;;101;69,465;16,9157;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-1-20-111-417-424-164-138-160-420-559
;;102;69,725;17,1849;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-111-20-1-417-424-164-138-160-420-559
;;103;69,725;17,2009;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-20-111-1-417-424-164-138-160-420-559
;;104;69,465;17,2879;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-20-111-1-417-424-164-138-160-420-559
;;105;69,465;17,3188;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-513-20-111-1-417-424-164-138-160-420-559
;;106;69,465;17,3433;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-513-20-111-1-417-424-164-138-160-420-559
;;107;69,465;17,5504;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-513-20-111-1-417-424-164-138-160-420-559
;;108;69,465;17,5763;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-513-1-111-20-417-424-164-138-160-420-559
;;109;69,725;18,5613;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-20-111-1-417-424-164-138-160-420-559
;;110;69,605;19,8571;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-32-513-20-111-1-417-424-164-138-160-420-559
;;111;69,605;19,8724;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;112;69,605;20,124;1642;1148;559-418-422-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-32-513-20-111-1-417-424-164-138-160-420-559
;;113;69,725;20,1601;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-20-111-1-417-424-164-138-160-420-559
;;114;69,725;20,215;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-111-20-1-417-424-164-138-160-420-559
;;115;69,725;21,4347;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-55-124-83-332-253-111-20-1-417-424-164-138-160-420-559
;;116;69,465;21,4636;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-55-124-83-253-332-513-111-20-1-417-424-164-138-160-420-559
;;117;69,725;21,5187;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-111-20-1-417-424-164-138-160-420-559
;;118;69,465;21,6813;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-111-20-1-417-424-164-138-160-420-559
;;119;69,465;21,7892;1642;1148;559-418-422-32-328-79-330-331-33-0-74-517-335-34-124-55-83-253-332-513-1-111-20-417-424-164-138-160-420-559
;;120;69,725;21,8364;1642;1148;559-418-422-513-32-328-79-330-331-33-0-74-517-335-34-124-55-83-332-253-20-111-1-417-424-164-138-160-420-559
;;121;69,125;16,3898;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;122;69,125;16,4646;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-32-513-1-111-20-417-424-164-138-160-420-559
;;123;68,985;16,5401;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-513-1-20-111-417-424-164-138-160-420-559
;;124;68,985;16,8984;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-1-20-111-417-424-164-138-160-420-559
;;125;69,245;17,1772;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-111-20-1-417-424-164-138-160-420-559
;;126;69,245;17,1928;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-20-111-1-417-424-164-138-160-420-559
;;127;68,985;17,2318;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-20-111-1-417-424-164-138-160-420-559
;;128;68,985;17,3111;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-513-20-111-1-417-424-164-138-160-420-559
;;129;68,985;17,3298;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-513-20-111-1-417-424-164-138-160-420-559
;;130;68,985;17,5424;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-513-20-111-1-417-424-164-138-160-420-559
;;131;68,985;17,5586;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-513-1-111-20-417-424-164-138-160-420-559
;;132;69,245;18,5532;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-20-111-1-417-424-164-138-160-420-559
;;133;69,245;18,5682;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-20-111-1-417-424-164-138-160-420-559
;;134;69,605;18,6036;1664;1112;559-418-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-424-164-138-160-420-559
;;135;69,605;18,6136;1664;1112;559-418-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-424-164-138-160-420-559
;;136;69,605;18,7037;1664;1112;559-418-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-424-164-138-160-420-559
;;137;69,605;18,8869;1664;1112;559-418-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-424-164-138-160-420-559
;;138;69,605;19,0327;1664;1112;559-418-422-417-20-111-1-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-424-164-138-160-420-559
;;139;69,605;19,0399;1664;1112;559-418-422-417-1-20-111-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-424-164-138-160-420-559
;;140;69,605;19,0535;1664;1112;559-418-422-417-111-20-1-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-424-164-138-160-420-559
;;141;69,605;19,0878;1664;1112;559-418-422-417-1-111-20-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-424-164-138-160-420-559
;;142;69,125;19,865;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;143;69,125;20,1521;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-32-513-20-111-1-417-424-164-138-160-420-559
;;144;69,245;20,185;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-20-111-1-417-424-164-138-160-420-559
;;145;69,245;20,2228;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-111-20-1-417-424-164-138-160-420-559
;;146;68,985;21,4502;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-513-111-20-1-417-424-164-138-160-420-559
;;147;69,245;21,5012;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-55-124-83-332-253-111-20-1-417-424-164-138-160-420-559
;;148;69,245;21,5262;1664;1112;559-418-422-513-32-328-79-330-331-33-0-74-519-335-34-124-55-83-332-253-111-20-1-417-424-164-138-160-420-559
;;149;68,985;21,6891;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-111-20-1-417-424-164-138-160-420-559
;;150;68,985;21,7972;1664;1112;559-418-422-32-328-79-330-331-33-0-74-519-335-34-124-55-83-253-332-513-1-111-20-417-424-164-138-160-420-559
;;151;69,75;16,3078;1704;991;559-418-413-488-334-34-124-55-83-335-519-33-331-330-79-328-32-513-20-111-1-417-424-164-138-160-420-559
;;152;69,75;16,3464;1704;991;559-418-413-488-334-34-124-55-83-335-519-33-331-330-79-328-32-513-111-20-1-417-424-164-138-160-420-559
;;153;69,75;16,3501;1704;991;559-418-413-488-334-34-124-55-83-335-519-33-331-330-79-328-32-513-1-111-20-417-424-164-138-160-420-559

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;69,257;15,461;1377;1224;559-418-164-424-422-513-32-253-332-335-83-55-124-34-334-488-155-412-444-442-46-419-138-160-420-559
;;2;69,507;47,6923;1377;1224;559-418-420-424-164-138-160-419-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-422-559
;;3;69,987;58,9413;1377;1224;559-418-420-138-164-424-422-513-32-253-332-335-83-124-55-34-334-488-155-412-444-442-46-419-160-559
;;4;69,885;33,2954;1414;1218;559-418-420-160-419-138-164-424-422-513-32-253-332-33-0-74-519-335-83-124-55-34-334-488-155-413-559
;;5;69,885;40,532;1444;1186;559-423-419-421-46-155-488-334-34-124-55-83-335-332-253-32-513-111-20-1-417-422-424-164-138-160-420-418-559
;;6;69,867;41,1251;1514;1185;559-418-420-424-164-138-160-419-46-442-444-155-488-334-34-55-124-83-335-332-253-32-513-1-20-111-417-559
;;7;69,757;16,6474;1560;1177;559-418-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-1-111-20-417-424-164-138-160-420-559
;;8;69,757;36,2984;1560;1177;559-418-46-442-444-412-155-488-334-34-124-55-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;9;69,757;39,9275;1560;1177;559-418-46-442-444-412-155-488-334-34-55-124-83-335-332-253-32-513-20-111-1-417-424-164-138-160-420-559
;;10;69,125;66,2216;1664;1112;559-418-422-328-79-330-331-33-0-74-519-335-34-55-124-83-253-332-32-513-1-111-20-417-424-164-138-160-420-559
