;;58;34,907;186,056;2141;2386;0-944-862-1303-1948-1821-1021-755-540-273-2011-2088-1968-2009-1364-1498-1378-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;59;34,907;186,306;2141;2386;0-944-862-1303-1948-1821-1021-755-540-273-2011-2088-1968-2009-1364-1378-1498-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;60;34,907;195,882;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-1968-2009-273-1358-1367-1498-1378-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;61;34,907;200,425;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1378-1358-1367-1498-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;62;34,907;206,528;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1498-1378-1367-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;63;34,907;206,636;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1378-1498-1367-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;64;34,907;214,432;2141;2386;0-944-862-1303-1948-1821-1021-755-540-273-1968-2009-2088-2011-1364-1498-1378-1367-1358-2089-1422-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;65;34,907;214,571;2141;2386;0-944-862-1303-1948-1821-1021-755-540-273-1968-2009-2088-2011-1364-1358-1498-1378-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;66;34,917;223,293;2141;2386;0-944-862-1303-1948-1821-755-540-273-1968-2009-2088-2011-1364-1021-1378-1498-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;67;34,907;244,045;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1498-1378-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;68;34,907;244,266;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1378-1498-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;69;34,907;258,342;2141;2386;0-944-862-1303-1948-1821-1021-540-755-2011-2088-2009-1968-273-1364-1498-1358-1367-1378-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;70;34,907;263,104;2141;2386;0-944-862-1303-1948-1821-1021-540-755-2011-2088-2009-1968-273-1364-1498-1378-1367-1358-2089-1422-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;71;34,907;263,333;2141;2386;0-944-862-1303-1948-1821-1021-540-755-2011-2088-2009-1968-273-1364-1358-1498-1378-1367-2089-1422-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;72;34,907;269,706;2141;2386;0-944-862-1303-1948-1821-1021-755-540-273-2011-2088-2009-1968-1364-1378-1498-1367-1358-2089-1422-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;73;34,907;289,069;2141;2386;0-944-862-1303-1948-1821-1021-755-540-273-2011-2088-2009-1968-1364-1498-1358-1378-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;74;34,907;289,988;2141;2386;0-944-862-1303-1948-1821-1021-540-755-273-2011-2088-2009-1968-1364-1498-1358-1378-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;75;34,917;300,316;2141;2386;0-944-862-1303-1948-1821-755-540-273-1968-2009-2088-2011-1364-1021-1358-1498-1367-1378-2089-1422-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;76;34,907;321,998;2141;2386;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-2009-1968-273-1378-1367-1498-1358-2089-1422-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;77;34,907;322,998;2141;2386;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-2009-1968-273-1498-1367-1378-1358-2089-1422-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;78;34,907;323,186;2141;2386;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-2009-1968-273-1358-1498-1367-1378-1422-2089-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;79;34,907;323,294;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1358-1498-1367-1378-1422-2089-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;80;34,907;332,234;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-2009-1968-273-1367-1498-1378-1358-2089-1422-1746-1581-1894-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;81;34,907;365,531;2141;2386;0-944-862-1303-1948-1821-1021-540-755-273-1968-2009-2088-2011-1364-1498-1378-1367-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;82;34,907;368,534;2141;2386;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-2009-1968-273-1498-1378-1367-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;83;34,907;396,488;2141;2386;0-944-862-1303-1948-1821-1021-540-755-1364-2011-2088-1968-2009-273-1367-1498-1358-1378-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;84;34,907;396,894;2141;2386;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-1968-2009-273-1498-1367-1378-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;85;34,907;398,744;2141;2386;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-2009-1968-273-1498-1367-1378-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;86;34,907;475,233;2141;2386;0-944-862-1303-1948-1821-1021-540-755-273-2011-2088-1968-2009-1364-1498-1378-1358-1367-1422-2089-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;87;34,907;240,41;2146;2382;0-944-862-1303-1948-1821-2029-755-540-273-1968-2009-2088-2011-1364-1021-1378-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;88;34,907;240,943;2146;2382;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-2089-1422-1367-1358-1378-273-1968-2009-2088-2011-1364-755-540-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;89;34,907;243,926;2146;2382;0-944-862-1303-1948-1821-2029-1021-540-755-1364-2011-2088-2009-1968-273-1378-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;90;34,907;322,742;2146;2382;0-944-862-1303-1948-1821-2029-755-540-1364-2011-2088-2009-1968-273-1021-1367-1378-1358-2089-1422-1746-1894-1581-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;91;34,907;428,249;2147;2377;0-944-862-1303-1948-1821-1021-755-540-1364-2011-2088-2009-1968-273-1378-1367-1358-2089-1422-1746-1581-1894-2086-2083-1726-1998-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;92;34,907;458,791;2147;2377;0-944-862-1303-1948-1821-1021-540-755-2011-2088-2009-1968-273-1364-1378-1367-1358-2089-1422-1746-1894-1581-2086-2083-1726-1998-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;93;34,917;187,061;2152;2372;0-944-862-1303-1948-1821-2029-755-540-1364-1708-2088-1968-2009-273-1021-1378-1358-1367-1422-2089-1746-1581-1894-2086-2083-1726-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;94;34,917;291,27;2152;2372;0-944-862-1303-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1367-1378-1358-1708-1364-2088-2009-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;95;34,917;362,264;2152;2372;0-944-862-1303-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1358-1378-1367-1021-1708-2088-2009-1968-273-1364-540-755-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;96;34,917;381,186;2152;2372;0-944-862-1303-1948-1513-1726-2083-2086-1581-1894-1746-1422-2089-1358-1367-1378-1708-273-2009-1968-2088-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;97;34,917;381,323;2152;2372;0-944-862-1303-1948-1513-2083-1726-2086-1894-1581-1746-1422-2089-1358-1367-1378-1708-273-2009-1968-2088-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;98;34,917;396,601;2152;2372;0-944-862-1303-1948-1821-2029-755-540-1364-1708-2088-1968-2009-273-1021-1367-1378-1358-2089-1422-1746-1894-1581-2086-1726-2083-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;99;34,917;408,647;2152;2372;0-944-862-1303-1948-1513-2083-1726-2086-1581-1894-1746-1422-2089-1358-1378-1367-273-2088-2009-1968-1708-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;100;34,917;410,264;2152;2372;0-944-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1358-1378-1367-273-2088-2009-1968-1708-1364-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;101;34,917;369,354;2153;2367;0-944-862-1303-1948-1821-1021-755-540-2088-2009-1968-273-1708-1364-1378-1367-1358-2089-1422-1746-1894-1581-2086-2083-1726-1998-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;102;34,917;427,038;2153;2367;0-944-862-1303-1948-1821-1021-755-540-1364-1708-2088-2009-1968-273-1378-1367-1358-2089-1422-1746-1581-1894-2086-2083-1726-1998-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;103;34,917;458,914;2153;2367;0-944-862-1303-1948-1821-1021-540-755-1708-2088-2009-1968-273-1364-1378-1367-1358-2089-1422-1746-1894-1581-2086-2083-1726-1998-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;104;34,927;462,02;2153;2367;0-944-862-1303-1948-1821-755-540-273-1708-2088-2009-1968-1364-1021-1378-1367-1358-2089-1422-1746-1894-1581-2086-2083-1726-1998-1513-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-0
;;105;34,997;839,286;2178;2363;0-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-1021-1364-2011-2088-1968-2009-273-755-540-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-635-0
;;106;34,997;839,794;2211;2271;0-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1498-1358-1367-1364-2088-1968-2009-273-755-540-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-780-640-635-0
;;107;34,887;841,753;2236;2236;0-944-862-1303-1948-1513-1998-2083-1726-2086-1894-1581-1746-1422-2089-1498-1358-1367-1364-2088-1968-273-755-540-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-635-0
;;108;34,897;843,72;2210;2278;0-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-1498-1021-1364-2088-1968-1708-273-755-540-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-635-0
;;109;34,997;844,163;2205;2315;0-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1498-1358-1367-1364-2088-1968-2009-273-755-540-1021-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-635-0
;;110;34,887;845,33;2224;2260;0-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1378-1358-1367-1364-2088-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-635-0
;;111;34,997;846,165;2193;2339;0-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1378-1358-1367-1364-2088-1968-2009-273-755-540-1021-1821-1669-1688-2076-1961-1817-1403-419-895-1074-780-640-635-0

Run;3
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,98;870,858;2276;2191;0-944-862-1303-1948-1730-2038-1961-2076-2026-2022-1817-1613-2018-1403-2084-1519-2079-419-895-780-1352-2004-1971-1550-2128-1997-1822-1950-1962-1910-1676-2123-2008-1376-1784-1889-1799-1522-640-635-0
;;2;34,99;875,743;2317;2184;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-780-1352-2004-1971-1550-2128-1997-1822-1950-1962-1910-1676-2123-2008-1595-1784-1376-1799-1889-640-635-627-0
;;3;35;876,968;2335;2175;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1522-1889-1799-1376-1784-1595-2008-2123-1676-1910-1962-1950-1822-1997-2128-1550-1971-2004-1352-640-635-627-0
;;4;34,99;878,814;2350;2101;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-627-640-1522-1376-1784-1595-2008-2123-1676-1910-1962-1950-1822-1997-2128-1550-1971-1529-2004-1352-1889-1799-635-0
;;5;34,847;887,252;2207;2352;0-944-862-1948-1821-2029-273-2009-2088-1364-1708-755-540-1021-1378-1358-1367-2089-1746-1894-1581-2086-1998-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-1303-640-0
;;6;34,847;887,461;2244;2341;0-944-862-1948-1821-2029-1021-755-540-1708-1364-2088-2009-273-1358-1367-2089-1422-1746-1894-1581-2086-1998-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-1303-640-0
;;7;34,847;888,665;2253;2327;0-944-862-1948-1821-2029-273-2009-2088-1364-540-755-1021-1378-1358-1367-2089-1422-1746-1894-1581-2086-1998-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-1303-640-0
;;8;34,737;905,54;2228;2343;0-862-1303-1948-1821-1021-540-755-1364-1708-2088-1968-2009-273-1358-1367-1422-2089-1746-1581-1894-2086-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0
;;9;34,617;905,652;2185;2380;0-944-862-1303-1948-1513-2086-1581-1894-1746-2089-1422-1367-1358-273-2009-2088-1364-1708-755-540-1021-1821-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0
;;10;34,997;905,702;2046;2444;0-944-862-419-1821-1021-540-755-1708-1364-2011-2088-2009-273-1367-1422-2089-1746-1894-1581-2086-1726-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0
;;11;34,997;906,006;2057;2440;0-944-862-419-1821-1021-540-755-1708-1364-2011-2088-2009-273-1367-2089-1746-1894-1581-2086-1726-2083-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0
;;12;34,897;906,505;2161;2413;0-944-862-1303-1948-1821-1021-540-755-1708-1364-2088-2009-273-1367-1422-2089-1746-1894-1581-2086-1726-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0
;;13;34,897;906,801;2172;2409;0-944-862-1303-1948-1821-1021-540-755-1708-1364-2088-2009-273-1367-2089-1746-1581-1894-2086-1726-2083-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0
;;14;34,897;907,623;2180;2393;0-944-862-1303-1948-1821-1021-540-755-1708-1364-2088-2009-273-1358-1367-2089-1746-1894-1581-2086-1726-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-895-780-640-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,91;3,48687;2132;2331;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1352-1784-2004-2123-2008-1676-1950-1822-1971-1550-127-529-640-635-627-0
;;2;34,72;147,972;2291;2275;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1889-1799-1352-1784-1676-2123-2004-1962-2008-1950-1822-1971-1550-2128-1997-127-640-627-0
;;3;34,74;145,36;2316;2274;0-944-862-1303-1948-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-2079-419-895-1074-780-1522-1889-1799-1352-1784-1676-2123-2004-1962-2008-1950-1822-1971-1550-2128-1997-127-640-635-627-0
;;4;34,83;866,47;2117;2342;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1352-1784-1376-1676-2008-2123-2004-1950-1822-1971-1550-127-529-640-627-0
;;5;34,76;866,945;2265;2325;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-1522-1799-1889-1352-1784-1376-1950-1676-2008-2123-2004-1962-1822-1971-1550-2128-127-529-640-0
;;6;34,93;875,158;2348;2179;0-944-862-1303-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-1074-780-1784-1962-1910-2004-2123-2008-1676-1971-1550-2128-1997-1822-1950-1376-1352-1889-1799-1522-1375-640-635-0
;;7;34,76;876,123;2207;2328;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-1522-1799-1889-1352-1376-1784-2004-1676-2008-2123-1950-1822-1971-1550-2128-127-529-640-0
;;8;34,88;877,734;2356;2173;0-944-862-1303-419-1948-2038-1688-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-1074-780-1522-1799-1889-1352-1784-1376-1910-1962-2004-2123-2008-1676-1950-1822-1971-1550-1997-2128-127-640-0
;;9;35;879,862;2342;2257;0-944-862-1303-1948-2038-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1376-1784-1352-1962-2004-2123-2008-1676-1950-1822-2128-1997-1550-1971-640-635-0
;;10;34,7;892,251;2268;2312;0-944-862-1303-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1784-1376-1352-1962-2004-1676-2008-2123-1950-1822-1971-1550-2128-127-529-640-0
;;11;34,6;892,464;2328;2264;0-944-862-1303-1948-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-1519-2079-419-895-1074-780-1522-1889-1799-1784-1376-1352-1962-2004-1676-2008-2123-1950-1822-1971-1550-2128-1997-127-640-0

Run;4
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,83;671,169;2202;2212;0-944-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-1522-1784-2004-1971-1550-1997-2128-1822-1950-2123-2008-1676-1352-1799-640-1360-635-627-0
;;2;34,93;671,169;2227;2147;0-944-862-1303-1948-2038-1688-1730-2026-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-895-1074-1522-1799-1376-2123-1676-2008-1962-1950-1971-1550-2128-1822-2004-1352-1784-640-1360-635-627-0
;;3;34,97;65,0546;2290;2126;0-944-862-1303-2079-1519-1403-2018-1817-1613-2084-2026-2076-1961-2038-1730-1688-1948-419-1074-780-1522-2004-1595-1676-1910-1950-1962-2008-2123-1529-1822-1967-1971-1550-2128-1997-1784-1352-1799-640-0
;;4;34,737;844,253;2116;2442;0-944-862-1303-1948-1821-1021-755-540-1364-2009-2088-2011-273-1358-1367-2089-1894-1581-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-635-640-868-1360-0
;;5;34,867;844,392;2156;2421;0-944-862-1303-1948-1821-755-540-1364-273-2088-2009-1968-1021-1358-1367-2089-1894-1581-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-780-635-640-868-1360-0
;;6;34,747;844,933;2142;2434;0-944-862-1303-1948-1821-1021-755-540-1364-2088-2009-273-1358-1367-2089-1894-1581-1513-1669-1688-1730-2076-1961-2022-1613-1817-2018-1403-2084-2079-419-895-1074-780-635-640-868-1360-0

;Tours VNS
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,937;408,656;2098;2475;0-944-862-1303-419-1948-1669-1821-1021-755-540-273-1708-2009-1968-2088-2011-1364-1358-1498-1378-1367-2089-1581-1894-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-895-1074-640-635-0
;;2;34,937;408,738;2098;2475;0-944-862-1303-419-1948-1669-1821-1021-755-540-273-1708-1968-2009-2088-2011-1364-1358-1498-1378-1367-2089-1581-1894-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-895-1074-640-635-0
;;3;34,997;404,292;2126;2425;0-944-862-1303-1948-1821-540-755-273-1708-2009-1968-2088-2011-1364-1021-1358-1378-1367-2089-1746-1581-1894-2086-1726-2083-1513-1669-1688-2076-1961-1613-1817-1403-419-895-1074-640-635-0
;;4;34,957;409,094;2209;2370;0-944-862-1303-419-1948-1513-2086-1894-1581-1746-1422-2089-1367-1378-1358-1364-2088-2009-1968-1708-273-540-755-1021-2029-1821-1669-1688-2076-1961-1613-1817-1403-2084-2079-895-640-635-0
;;5;34,827;408,863;2210;2348;0-944-862-1303-1948-1513-2086-1894-1581-2089-1367-1498-1358-1364-2011-2088-2009-1968-1708-273-540-755-1021-2029-1821-1669-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-895-640-635-0
;;6;34,917;410,942;2270;2305;0-944-862-1303-1948-1513-2083-1726-1894-1581-1746-1422-2089-1367-1358-1378-1708-1364-2088-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-895-1074-640-635-0
;;7;34,947;413,6;2281;2134;0-944-635-627-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-1364-2088-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-640-0
;;8;34,847;432,683;2328;2037;0-640-1360-635-944-862-1303-1948-1513-1998-1726-2083-2086-1894-1581-1746-1422-2089-1498-1358-1367-1364-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-0
;;9;34,817;839,314;2174;2401;0-944-862-1303-1948-1513-2086-1581-1894-1746-1422-2089-1378-1367-1358-1364-2011-2088-2009-1968-1708-273-540-755-1021-1821-1669-1688-2076-1961-2022-1817-1613-1403-2084-895-1074-640-635-0
;;10;34,937;840,849;2117;2434;0-944-862-1303-1948-1821-1021-755-540-273-1708-2088-2009-1968-1364-1498-1358-1378-1367-2089-1746-1581-1894-2086-1726-1513-1669-1688-2076-2022-1817-1613-1403-2084-419-895-1074-640-635-0
;;11;34,727;840,962;2172;2411;0-944-862-1303-1948-1821-1021-755-540-273-2011-2088-1968-2009-1364-1498-1358-1378-1367-2089-1746-1581-1894-2086-1513-1669-1688-2076-1961-1817-1613-1403-2084-2079-419-895-1074-640-635-0
;;12;34,937;841,017;2116;2455;0-944-862-1303-1948-1821-1021-755-540-273-1708-2011-2088-1968-2009-1364-1358-1378-1367-1422-2089-1746-1894-1581-2086-1726-1513-1669-1688-2076-2022-1817-1613-1403-2084-419-895-640-635-0
;;13;34,937;841,079;2145;2418;0-944-862-1303-1948-1821-1021-755-540-273-1708-2088-2009-1968-1364-1498-1358-1378-1367-2089-1746-1581-1894-2086-1726-1513-1669-1688-2076-2022-1817-1613-1403-2084-2079-419-895-640-635-0
;;14;34,947;844,526;2165;2413;0-944-862-419-1948-1513-2086-1581-1894-1746-2089-1422-1358-1367-1364-2011-2088-2009-1968-1708-273-540-755-1021-2029-1821-1669-1688-2076-1961-2022-1613-1817-1403-2084-2079-895-640-635-0
;;15;34,947;844,583;2201;2400;0-944-862-419-1948-1513-2086-1581-1894-1746-2089-1422-1358-1367-1021-755-540-273-1708-1968-2009-2088-1364-2029-1821-1669-1688-2076-1961-2022-1817-1613-2018-1403-2084-2079-895-640-635-0
;;16;34,997;845,923;2272;2292;0-944-862-1303-1948-1513-2083-2086-1894-1581-1746-2089-1422-1367-1358-1021-755-540-273-1708-1968-2088-2011-1364-2029-1821-1669-1688-2076-1961-1613-1817-1403-2084-2079-895-1074-640-635-0
;;17;34,917;846,023;2265;2326;0-944-862-1948-1513-2083-1726-2086-1894-1581-1746-2089-1422-1367-1358-1021-755-540-273-1708-1968-2088-1364-2029-1821-1669-1688-2076-1961-1613-1817-1403-2084-2079-419-895-1074-640-635-0
;;18;34,917;846,248;2217;2341;0-944-862-1948-1513-1726-2086-1894-1581-1746-1422-2089-1367-1378-1358-1021-755-540-273-1708-1968-2088-1364-2029-1821-1669-1688-2076-1961-1613-1817-1403-2084-2079-419-895-1074-640-635-0
;;19;34,997;847,32;2274;2244;0-944-862-1303-1948-1513-2083-2086-1894-1581-1746-1422-2089-1358-1498-1367-1364-2011-2088-1968-1708-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-2084-2079-895-1074-640-635-0
;;20;34,947;848,084;2275;2143;0-944-635-627-862-1303-1948-1513-1726-2083-2086-1894-1581-1746-1422-2089-1358-1367-1498-1364-2088-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-2084-2079-419-640-0
;;21;34,957;850,707;2320;2079;0-944-862-1303-640-635-1074-419-1948-1513-1998-1726-2083-2086-1581-1894-1746-2089-1422-1498-1358-1367-1364-1968-273-540-755-1021-2029-1821-1669-1688-2076-1961-1817-1403-2084-2079-0

Run;5
;Tours ACO
;;Index;Length;Time Of Adding;Score 1;Score2;Path
;;1;34,827;708,146;1999;2415;0-944-862-1948-1021-540-755-1364-2009-2088-2011-273-1367-1358-2089-1581-1894-1821-1688-1730-2076-1961-2022-1817-1613-2018-1403-2084-1519-2079-419-895-1074-780-640-1360-868-635-627-0
